item_id|item_revision_id|object_type|CLASS_ID|CLASS_NAME|Blade Tip stacking|Blade code|Blades layout|Degree °|Drive Type|Fan Layout Application|Hub axial depth|Hub diameter|Lip|Lip shape|Max diameter|Max. Blade-hub radius|Max. Blade-tip radius|Min. Blade-gap|Moments of Inertia  (Iz)|Motor-blade position|Nominal diameter|Numbers of blades|Ring|Ring axial depth|Ring thickness|Rotation|Type
8250289|02-|825|825-914|Fan|FW|8280823|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|148.00|Yes||406.00|4.00|4.00|0.00|9463|3.00|390.00|9|Yes|25.00|2.00|CW|Axial
8250289|01-|825|825-914|Fan|FW|8280823|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|148.00|Yes||406.00|4.00|4.00|0.00|9463|3.00|390.00|9|Yes|25.00|2.00|CW|Axial
8250289|00-|825|825-914|Fan|FW|8280823|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|148.00|Yes||406.00|4.00|4.00|0.00|9463|3.00|390.00|9|Yes|25.00|2.00|CW|Axial
8250301|01-|825|825-914|Fan|FW|8280921|Asymmetric|34.79 33.14 33.16 39.99 33.66 41.35 33.16 33.18 33.35|3 M5x120° Ø100mm|Upstream|32.00|183.60|Yes||464.00|2.00|1.00|0.00|16867|1.20|440.00|10|Yes|25.00|2.50|CW|Axial
8250301|00-|825|825-914|Fan|FW|8280782|Asymmetric|34.79 33.14 33.16 39.99 33.66 41.35 33.16 33.18 33.35|3 M5x120° Ø100mm|Upstream|32.00|183.60|Yes||458.00|2.00|1.00|0.00|16087|1.34|440.00|10|Yes|25.00|2.50|CW|Axial
8250317|00-|825|825-914|Fan|FW|8280807|Asymmetric|33.16 33.18 33.35 44.22 34.77 33.16 33.16 39.99 33.66|3 M5x120° Ø100mm|Upstream|35.00|179.20|Yes|U|445.00|3.00|0.70|0.00|13913|4.90|430.00|10|Yes|22.80|3.00|CW|Axial
8250329|00-|825|825-914|Fan|BW|8280895|Asymmetric|40.2 41.1 39.4 39.5 40.0 40.4 40.5 39.5 39.4|3 M5x120° Ø117mm|Downstream|42.30|183.00|Yes|VW|510.00|2.50|0.35|0.00|20116|29.30|500.00|9|Yes|24.00|2.50|CCW|Axial
8250333|00-|825|825-914|Fan|FW|8280915|Asymmetric|45.1 34.8 34.6 41.7 50.2 34.7 34.75 40.15 44|3 M5x120° Ø100mm Ø117mm|Upstream|31.50|198.00|Yes||532.00|1.00|1.00|0.00|24702|0.70|510.00|9|Yes|22.50|2.50|CW|Axial
8250340|00-|825|825-914|Fan|FW|8280944|Asymmetric|0|3 M5x120° Ø100mm|Upstream|36.00|200.00|Yes|L|515.00|0.00|1.00|0.00|12904|0.00|486.50|10|Yes|25.00|2.50|CW|Axial
8250051|00|825|825-914|Fan|FW|8280020|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|45.00|124.00|No|I|305.00|1.00|0.00|0.00|0|0.00|305.00|6|No|0.00|2.00|CW|Axial
8250074|00|825|825-914|Fan|FW|8280020|Symmetric|0|Seeger and pins on Metal plate|Upstream|43.50|144.00|Yes||363.00|0.00|0.00|0.00|0|0.00|350.00|6|Yes|28.00|2.00|CW|Axial
8250075|00|825|825-914|Fan|FW|8280062|Symmetric|0|Seeger and pins on Metal plate|Upstream|42.00|140.00|Yes||383.00|0.00|0.00|0.00|0|0.00|370.00|8|Yes|35.00|2.00|CW|Axial
8250088|01|825|825-914|Fan|FW|8280175|Symmetric|0|3 M5x120° Ø104mm|Upstream|38.50|180.00|Yes||488.00|2.00|2.00|0.00|0|0.00|458.00|6|Yes|25.00|3.50|CW|Axial
8250120|01|825|825-914|Fan|FW|8280324|Asymmetric|46.7 42.8 44.5 46.1 45.9 44.3 43.1 46.5|3 M5x120° Ø95mm|Upstream|40.90|180.00|Yes||488.00|2.00|0.00|0.00|0|0.00|460.00|9|Yes|22.00|2.80|CW|Axial
8250138|02-|825|825-914|Fan|FW|8280483|Asymmetric|46.2 42.1 42.6 46.8 50 40.8 40.6|3 M5x120° Ø100mm|Upstream|39.00|154.00|Yes||428.00|2.50|2.50|0.00|0|1.55|410.00|8|Yes|30.00|2.00|CW|Axial
8250146|00a|825|825-914|Fan|FW|8280475|Asymmetric|28.08 34.77 34.84 40.86 28.08 28.08 31.79 28.08 49.26 28.08 28.08|3 M5x120° Ø95mm Ø104mm|Upstream|37.00|190.00|Yes||515.00|2.50|2.50|0.00|0|7.30|486.00|11|Yes|21.60|2.80|CW|Axial
8250146|01-|825|825-914|Fan|FW|8280475|Asymmetric|34.8 40.9 28.1 28.1 31.8 28.1 49.3 28.2 28 28.1 34.8|3 M5x120° Ø100mm Ø117mm|Upstream|37.00|190.00|Yes||515.00|2.50|2.50|0.00|0|5.40|486.00|11|Yes|21.60|2.80|CW|Axial
8250146|02-|825|825-914|Fan|FW|8280475|Asymmetric|34.8 40.9 28.1 28.1 31.8 28.1 49.3 28.2 28 28.1 34.8|3 M5x120° Ø100mm Ø117mm|Upstream|37.00|190.00|Yes||515.00|2.50|2.50|0.00|0|5.40|486.00|11|Yes|21.60|2.80|CW|Axial
8250146|03-|825|825-914|Fan|FW|8280475|Asymmetric|34.8 40.9 28.1 28.1 31.8 28.1 49.3 28.2 28 28.1 34.8|3 M5x120° Ø100mm Ø117mm|Upstream|37.00|190.00|Yes||515.00|2.50|2.50|0.00|22156|5.40|486.00|11|Yes|21.60|2.80|CW|Axial
8250166|00-|825|825-914|Fan|BW|8280540|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|33.00|147.00|Yes||384.00|2.50|2.50|0.00|0|4.70|370.00|9|Yes|27.00|2.00|CW|Axial
8250172|05-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||536.80|1.00|1.00|0.00|31757|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250172|00-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||536.80|1.00|1.00|0.00|15789|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250297|01-|825|825-914|Fan|FW|8280819|Asymmetric|58.05,48.34,48.36,54.49,53.48,48.35,48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
8250297|04-|825|825-914|Fan|FW|8280819|Asymmetric|58.05, 48.34, 48.36, 54.49, 53.48, 48.35, 48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
8250297|02-|825|825-914|Fan|FW|8280819|Asymmetric|58.05,48.34,48.36,54.49,53.48,48.35,48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
8250297|03-|825|825-914|Fan|FW|8280819|Asymmetric|58.05, 48.34, 48.36, 54.49, 53.48, 48.35, 48.93|M5 Milled Ø6.5mm shaft|Upstream|37.50|140.00|Yes||450.00|3.00|0.80|0.00|12085|5.52|430.00|7|Yes|19.00|2.50|CW|Axial
8250328|00-|825|825-914|Fan|FW|8280917|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M5 Milled Ø6.5mm shaft|Upstream|34.00|178.30|Yes||441.00|3.00|0.50|0.00|15165|1.28|428.00|8|Yes|22.00|2.50|CW|Axial
8250328|01-|825|825-914|Fan|FW|8280917|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.2 43.1|M5 Milled Ø6.5mm shaft|Upstream|34.00|178.30|Yes||441.00|3.00|0.50|0.00|15196|1.28|428.00|8|Yes|22.00|2.50|CW|Axial
8250328|02-|825|825-914|Fan|FW|8280917|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M5 Milled Ø6.5mm shaft|Upstream|34.00|178.30|||441.00|3.00|0.50|0.00|15195|1.21|428.00|8||22.00|0.00|CW|Axial
8250331|02-|825|825-914|Fan|FW|8280934|Asymmetric|58.09 40.67 40.38 44.12 51.33 46.21 39.60 40.0|3 M5x120° Ø100mm|Upstream|39.93|161.00|Yes|0|445.00|2.00|2.50|0.00|18089|10.48|425.00|8|Yes|35.00|2.50|CW|Axial
8250331|01-|825|825-914|Fan|FW|8280934|Asymmetric|58.09 40.67 40.38 44.12 51.33 46.21 39.60 40.0|3 M5x120° Ø100mm|Upstream|39.93|161.00|Yes||445.00|2.00|2.50|0.00|18089|10.48|425.00|8|Yes|35.00|2.50|CW|Axial
8250331|00-|825|825-914|Fan|FW|8280934|Symmetric|0|3 M5x120° Ø100mm|Upstream|39.93|161.00|Yes||445.00|2.00|2.50|0.00|18089|10.48|425.00|8|Yes|35.00|2.50|CW|Axial
8250172|01-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||540.80|1.00|1.00|0.00|15830|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250172|03-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||540.80|1.00|1.00|0.00|15830|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250172|04-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||540.80|1.00|1.00|0.00|15830|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250172|02-|825|825-914|Fan|BW|8280538|Symmetric|0|3 M5x120° Ø100mm Ø117mm|Upstream|42.00|202.00|Yes||540.80|1.00|1.00|0.00|15830|0.83|520.00|9|Yes|21.50|2.60|CW|Axial
8250179|00-|825|825-914|Fan||8250179|Symmetric|0|Interfered on Ø6mm|Upstream|17.00|115.00|No||123.20|2.00|0.00|0.00|116|0.00|123.20|15|Yes|4.50|2.60|CCW|Centrifugal
8250179|01-|825|825-914|Fan||8250179|Symmetric|0|Interfered on Ø6mm|Upstream|17.00|115.00|No||123.20|2.00|0.00|0.00|116|0.00|123.20|15|Yes|4.50|2.60|CCW|Centrifugal
8250190|01-|825|825-914|Fan|BW|8280581|Asymmetric|44.2 34.9 41 42.6 37.5 40.2 39.7 35.7 44.2|3 M5x120° Ø100mm|Upstream|30.00|166.00|Yes|VW|519.00|4.60|1.00|0.00|20030|0.97|510.00|9|Yes|22.20|2.80|CW|Axial
8250190|00-|825|825-914|Fan|BW|8280581|Asymmetric|44.2 34.9 41 42.6 37.5 40.2 39.7 35.7 44.2|3 M5x120° Ø100mm|Upstream|30.00|166.00|Yes||519.00|4.60|1.00|0.00|20030|0.97|510.00|9|Yes|22.20|2.80|CW|Axial
8250194|01-|825|825-914|Fan|FW|8280585|Asymmetric|41.22' 33.10' 33.10' 33.10' 44.11' 34.47' 33.10' 33.21' 40 33.40'|M5 Milled Ø6.5mm shaft|Upstream|29.80|148.10|Yes||405.00|2.00|2.00|0.00|9014|9.20|384.00|10|Yes|21.80|2.50|CW|Axial
8250194|02-|825|825-914|Fan|FW|8280585|Asymmetric|41.22 33.10 33.10 33.10 44.11 34.47 33.10 33.21 40 33.40|M5 Milled Ø6.5mm shaft|Upstream|29.80|148.10|Yes|L|405.00|2.00|2.00|0.00|9014|9.20|384.00|10|Yes|21.80|2.50|CW|Axial
8250194|03-|825|825-914|Fan|FW|8280585|Asymmetric|41.22 33.10 33.10 33.10 44.11 34.47 33.10 33.21 40 33.40|M5 Milled Ø6.5mm shaft|Upstream|29.80|148.10|Yes|L|405.00|2.00|2.00|0.00|9014|9.20|384.00|10|Yes|21.80|2.50|CW|Axial
8250203|01-|825|825-914|Fan|FW|8280240|Asymmetric|40.6 50.9 46.2 42.1 42.6 46.8 50 40.8|3 M5x120° Ø100mm Ø117mm|Upstream|36.80|152.00|Yes||400.00|2.50|2.50|0.00|54500|5.40|385.00|8|Yes|26.80|2.50|CW|Axial
8250203|02-|825|825-914|Fan|FW|8280240|Asymmetric|40.6 50.9 46.2 42.1 42.6 46.8 50 40.8|3 M5x120° Ø100mm Ø117mm|Upstream|36.80|152.00|Yes||400.00|2.50|2.50|0.00|9395|5.40|385.00|8|Yes|26.80|2.50|CW|Axial
8250203|00-|825|825-914|Fan|FW|8280240|Asymmetric|40.6 50.9 46.23 42.1 42.6 46.8 50.0 40.8|3 M5x120° Ø100mm Ø117mm|Upstream|36.80|152.00|Yes||400.00|2.50|2.50|0.00|54500|5.40|385.00|8|Yes|26.80|2.50|CW|Axial
8250206|00-|825|825-914|Fan|FW|8280631|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.00|162.00|Yes||404.00|2.00|1.00|0.00|10367|7.60|390.00|8|Yes|18.50|2.80|CW|Axial
8250206|01-|825|825-914|Fan|FW|8280631|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.00|162.00|Yes||404.00|2.00|1.00|0.00|10367|7.60|390.00|8|Yes|18.50|2.80|CW|Axial
8250206|02-|825|825-914|Fan|FW|8280631|Symmetric|0|3 M5x120° Ø100mm|Upstream|38.00|162.00|Yes||404.00|2.00|1.00|0.00|10367|7.60|390.00|8|Yes|18.50|2.80|CW|Axial
8250268|00-|825|825-914|Fan|BW|8280776|Symmetric|0|3 M5x120° Ø100mm|Upstream|37.00|159.00|Yes||438.90|3.00|3.00|0.00|12024|3.95|420.00|7|Yes|21.20|2.50|CW|Axial
8250302|00-|825|825-914|Fan|FW|8280240|Asymmetric|40.6 50.9 46.2 42.1 42.6 46.8 50 40.8|3 M5x120° Ø100mm Ø117mm|Upstream|36.80|152.00|Yes||400.00|2.50|2.50|0.00|9395|5.40|385.00|8|Yes|26.80|2.50|CW|Axial
8250302|01-|825|825-914|Fan|FW|8280240|Asymmetric|40.6 50.9 46.2 42.1 42.6 46.8 50 40.8|3 M5x120° Ø100mm Ø117mm|Upstream|36.80|152.00|Yes||400.00|2.50|2.50|0.00|9395|5.40|385.00|8|Yes|26.80|2.50|CW|Axial
8250303|00-|825|825-914|Fan|FW|8280866|Asymmetric|37 37 41 45.7 37 37.2 40.1 42.1|M5 Milled Ø6.5mm shaft|Upstream|26.00|191.60|Yes||507.00|3.00|3.00|0.00|24616|0.84|490.00|9|Yes|39.00|3.00|CW|Axial
8250314|00-|825|825-914|Fan|FW|8280878|Asymmetric|59.41413 48.537410 49.3231 48.73091 48.49730 48.49730 56.99986|3 M5x120° Ø100mm Ø117mm|Upstream|40.00|172.40|Yes||429.00|2.00|1.00|0.00|13916|0.10|415.00|7|Yes|24.50|2.20|CCW|Axial
8250335|00-|825|825-914|Fan|FW|8280828|Asymmetric|33.1 33.21 44.13 34.37 33.9 33.9 39.59 33.39 41.21|3 M5x120° Ø100mm|Upstream|36.00|154.00|Yes|U|368.00|0.00|0.00|0.00|5760|5.10|355.00|10|Yes|20.15|2.00|CW|Axial
8250038|00|825|825-914|Fan||8250038/1||0||Upstream|46.50|124.00|No||328.00|0.00|0.00|0.00|0|0.00|328.00|6|No|0.00|0.00|CCW|Axial
8250071|00|825|825-914|Fan|RADIAL|8280011|Symmetric|0|M5 Milled Ø7mm shaft|Upstream|23.50|110.00|No||168.00|1.00|0.00|0.00|0|0.00|168.00|6|No|0.00|0.00|CW|Axial
8250077|00|825|825-914|Fan|FW|8280022|Symmetric|0|Interfered on Ø6mm|Upstream|42.00|140.00|Yes||383.00|0.00|0.00|0.00|0|0.00|368.00|8|Yes|20.00|2.00|CW|Axial
8250104|00|825|825-914|Fan|FW|8280025|Symmetric|0|Seeger and pins on Metal plate|Upstream|41.00|124.00|Yes||300.00|0.00|3.00|0.00|0|0.00|285.00|7|Yes|36.50|2.50|CW|Axial
8250001|00|825|825-914|Fan|FW|8280053|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|25.50|70.00|No||381.00|4.00|0.00|0.00|0|0.00|180.00|5|No|0.00|0.00|CW|Axial
8250072|00|825|825-914|Fan|FW|8280042|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|31.00|80.00|No||170.00|0.00|0.00|0.00|0|0.00|170.00|6|No|0.00|0.00|CW|Axial
8250085|02|825|825-914|Fan|FW|8280175|Symmetric|0|3 M5x120° Ø104mm|Upstream|45.00|180.00|Yes||488.00|0.00|0.00|0.00|0|0.00|458.00|6|Yes|25.00|2.50|CW|Axial
8250113|01|825|825-914|Fan|FW|8280318|Asymmetric|49.6 52.1 37.4 37.2 59.5 40.1 43.2 40.9|3 M5x120° Ø95mm|Upstream|45.00|198.00|Yes||488.00|2.00|0.00|0.00|0|0.00|460.00|8|Yes|31.70|2.10|CW|Axial
8250136|02-|825|825-914|Fan|FW|8280466|Symmetric|0|Interfered on Ø6mm|Upstream|20.00|42.00|No||593.00|0.00|0.00|0.00|0|9.85|130.00|5|No|0.00|0.00|CW|Axial
8250140|02-|825|825-914|Fan|FW|8280488|Symmetric|0|3 M5x120° Ø100mm|Upstream|30.00|214.00|Yes||593.00|2.50|2.50|0.00|0|1.80|567.00|11|Yes|22.00|2.50|CW|Axial
8250143|00-|825|825-914|Fan|BW|8280481|Symmetric|0|3 M5x120° Ø100mm|Upstream|35.50|188.00|Yes||495.00|2.10|1.00|0.00|0|3.83|475.00|9|Yes|24.70|2.20|CW|Axial
8250121|07-|825|825-914|Fan|FW|8280365|Asymmetric|44.7 32 32 44.7 51 37 30.6 37 51|3 M5x120° Ø95mm|Upstream|41.00|180.00|Yes||487.00|2.30|1.00|0.00|0|0.00|458.80|9|Yes|22.00|2.20|CW|Axial
8250142|02-|825|825-914|Fan|FW|8280482|Asymmetric|52.7 53.8 49 49.3 56.4 49.1|3 M5x120° Ø104mm|Upstream|31.00|137.00|Yes||346.00|1.70|1.50|0.00|5625|0.50|330.00|7|Yes|30.00|2.00|CW|Axial
8250147|02b|825|825-914|Fan|FW|8280511|Symmetric|0|3 M5x120° Ø100mm|Upstream|27.00|188.00|Yes|VW|484.00|2.70|0.00|0.00|0|0.00|475.00|9|Yes|23.00|2.80|CW|Axial
8250149|00-|825|825-914|Fan|FW|8280472|Symmetric|0|3 M5x120° Ø100mm|Upstream|42.00|225.00|Yes||593.00|2.50|2.50|0.00|0|0.00|567.00|11|Yes|22.00|2.50|CW|Axial
8250149|02-|825|825-914|Fan|FW|8280472|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.00|225.00|Yes||593.00|225.00|562.00|0.00|0|2.50|567.00|11|Yes|22.00|2.50|CW|Axial
8250149|01-|825|825-914|Fan|FW|8280472|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.00|225.00|Yes||593.00|2.50|2.50|0.00|0|6.00|567.00|11|Yes|22.00|2.50|CW|Axial
8250162|00-|825|825-914|Fan|FW|8280308|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|45.00|131.00|Yes||339.80|3.00|3.00|0.00|0|0.50|327.80|6|Yes|30.10|2.00|CW|Axial
8250167|00-|825|825-914|Fan|BW|8280535|Asymmetric|38.8 38.9 38.9 43.6 38.5 39.3 38.9 41.5 41.6|3 M5x120° Ø117mm|Upstream|42.60|202.00|Yes||519.00|2.50|1.00|0.00|0|2.10|510.00|9|Yes|20.00|2.80|CW|Axial
8250198|00-|825|825-914|Fan|FW|8280628|Asymmetric|58.05 48.34 48.36 54.49 53.48 48.35|3 M5x120° Ø100mm|Upstream|37.27|143.00|Yes||450.00|5.00|2.00|0.00|0|8.76|430.00|7|Yes|19.00|2.55|CW|Axial
8250251|00-|825|825-914|Fan|FW|8280486|Asymmetric|30.6 47.8 30.8 30.6 30.6 49.9 35.4 30.8 31.5|3 M5x120° Ø100mm|Upstream|31.00|137.00|Yes||346.00|1.00|0.80|0.00|4955|3.86|330.00|10|Yes|23.50|2.00|CW|Axial
8250252|00-|825|825-914|Fan|FW|8280482|Asymmetric|52.7 53.8 49 49.3 56.4 49.1|3 M5x120° Ø100mm|Upstream|39.00|137.00|Yes||346.00|1.50|2.00|0.00|5606|3.40|330.00|7|Yes|30.50|2.00|CW|Axial
8250274|00-|825|825-914|Fan|FW|0|Asymmetric|48.3 53.5 54.5 48.4 48.3 58.1 48.9|3 M4x120° Ø50mm|Upstream|40.00|144.00|Yes|U|460.00|1.50|0.00|0.00|14588|8.90|440.00|7|Yes|22.00|2.50|CW|Axial
8250285|00-|825|825-914|Fan|FW|8280813|Asymmetric|30.13126 43.62695 29.94549 29.9614 29.9455 34.7206 30.4423 40.8002 29.9953 30.2453|3 M5x120° Ø100mm Ø117mm|Upstream|40.00|170.00|Yes||429.00|2.00|1.00|0.00|15955|4.50|415.00|11|Yes|28.00|2.80|CCW|Axial
8250330|00-|825|825-914|Fan|BW|8280538|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.70|202.00|Yes||536.80|5.00|2.50|0.00|16831|4.70|520.00|9|Yes|21.50|3.00|CW|Axial
8250330|01-|825|825-914|Fan|BW|8280538|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|42.70|202.00|Yes||536.80|5.00|2.50|0.00|31780|4.70|520.00|9|Yes|21.50|3.00|CW|Axial
8250144|00-|825|825-914|Fan|BW|8280484|Symmetric|0|3 M5x120° Ø117mm|Upstream|43.00|188.00|Yes||495.00|1.80|0.50|0.00|0|7.64|475.00|9|Yes|20.00|2.20|CW|Axial
8250145|00-|825|825-914|Fan|FW|8280490|Asymmetric|55.74 55.52 46.42 45.94 63.12 46.46|3 M4x120° Ø50mm|Upstream|31.60|158.00|Yes||515.00|2.50|2.50|0.00|0|0.00|486.00|7|Yes|20.30|2.50|CW|Axial
8250145|02-|825|825-914|Fan|FW|8280490|Asymmetric|0|3 M4x120° Ø50mm|Upstream|31.60|158.00|Yes||515.00|2.50|2.50|0.00|21393|4.00|486.00|7|Yes|20.30|2.50|CW|Axial
8250145|01-|825|825-914|Fan|FW|8280490|Asymmetric|0|3 M4x120° Ø50mm|Upstream|31.60|158.00|Yes||515.00|2.50|2.50|0.00|0|4.00|486.00|7|Yes|20.30|2.50|CW|Axial
8250160|00-|825|825-914|Fan|FW|8280434|Asymmetric|44 45 31 31 37 43 53 38 36|3 M5x120° Ø95mm|Upstream|41.00|180.00|Yes||488.00|2.20|0.00|0.00|0|3.87|458.80|9|Yes|23.00|2.20|CW|Axial
8250163|00-|825|825-914|Fan|FW|8280309|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|41.00|131.50|Yes||350.00|3.00|3.00|0.00|0|2.00|338.00|6|Yes|28.00|2.00|CW|Axial
8250164|00-|825|825-914|Fan|FW|8280097|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|40.00|170.00|Yes||430.00|170.00|399.40|0.00|0|2.00|405.00|8|Yes|29.50|2.80|CW|Axial
8250165|03-|825|825-914|Fan|FW|8280539|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|31.00|170.00|Yes||540.00|170.00|536.00|0.00|0|0.93|520.00|7|Yes|22.00|2.00|CW|Axial
8250165|02-|825|825-914|Fan|FW|8280539|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|31.00|170.00|Yes||540.00|170.00|536.00|0.00|0|0.93|520.00|7|Yes|22.00|2.00|CW|Axial
8250165|01-|825|825-914|Fan|FW|8280539|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|31.00|170.00|Yes||540.00|170.00|536.00|0.00|0|0.93|520.00|7|Yes|22.00|2.00|CW|Axial
8250165|00-|825|825-914|Fan|FW|8280539|Symmetric|0|M5 Milled Ø6.5mm shaft|Upstream|31.00|170.00|Yes||540.00|170.00|536.00|0.00|0|0.93|520.00|7|Yes|22.00|2.00|CW|Axial
8250178|00-|825|825-914|Fan|FW|8280537|Asymmetric|32.3 44.4 51.1 37.0 30.6 37.0 50.9 44.7 32.1|3 M5x120° Ø117mm|Upstream|39.00|185.00|Yes|VW|484.00|5.60|2.00|0.00|0|3.35|475.00|9|Yes|21.30|2.80|CW|Axial
8250182|00-|825|825-914|Fan|FW|8280569|Asymmetric|33.1 41.4 33.7 40 33.2 33.16 34.79 44.2 33.4 33.2|3 M5x120° Ø100mm|Upstream|33.00|147.00|Yes||384.00|1.50|1.50|0.00|0|0.68|370.00|10|Yes|27.00|2.00|CW|Axial
8250182|00a|825|825-914|Fan|BW|8280589|Asymmetric|33.1 41.4 33.7 40 33.2 33.16 34.79 44.2 33.4 33.2|3 M5x120° Ø100mm|Upstream|33.00|147.00|Yes||384.00|1.50|1.50|0.00|0|0.68|370.00|10|Yes|27.00|2.00|CW|Axial
8250182|01-|825|825-914|Fan|FW|8280569|Asymmetric|33.1 41.4 33.7 40 33.2 33.16 34.79 44.2 33.4 33.2|3 M5x120° Ø100mm|Upstream|33.00|147.00|Yes||384.00|1.50|1.50|0.00|0|0.68|370.00|10|Yes|27.00|2.00|CW|Axial
8250182|02-|825|825-914|Fan|FW|8280569|Asymmetric|33.1 41.4 33.7 40 33.2 33.16 34.79 44.2 33.4 33.2|3 M5x120° Ø100mm|Upstream|33.00|147.00|Yes||384.00|1.50|1.50|0.00|6945|0.68|370.00|10|Yes|27.00|2.00|CW|Axial
8250187|00a|825|825-914|Fan|FW|8280509|Asymmetric|43.6 43.9 66.3 43.6 51.5 47.4 63.7|3 M5x120° Ø100mm|Upstream|40.50|170.00|Yes||445.00|0.00|0.00|0.00|0|1.00|430.00|7|Yes|26.00|2.20|CW|Axial
8250187|00-|825|825-914|Fan|FW|8280509|Asymmetric|43.6 43.9 66.3 43.6 51.5 47.4 63.7|3 M5x120° Ø100mm|Upstream|40.50|170.00|Yes||445.00|0.00|0.00|0.00|0|1.00|430.00|7|Yes|26.00|2.20|CW|Axial
8250187|01-|825|825-914|Fan|FW|8280509|Asymmetric|43.6 43.9 66.3 43.6 51.5 47.4 63.7|3 M5x120° Ø100mm|Upstream|40.50|170.00|Yes||445.00|0.00|0.00|0.00|0|1.00|430.00|7|Yes|26.00|2.20|CW|Axial
8250189|03-|825|825-914|Fan|FW|8280456|Asymmetric|30,6 37 51 44,7 32 32 44,7 51 37|3 M5x120° Ø95mm|Upstream|45.00|194.00|Yes|U|525.00|2.50|2.50|0.00|30400|1.24|496.00|9|Yes|30.00|2.80|CW|Axial
8250189|02-|825|825-914|Fan|FW|8280456|Asymmetric|30,6 37 51 44,7 32 32 44,7 51 37|3 M5x120° Ø95mm|Upstream|45.00|194.00|Yes|U|525.00|2.50|2.50|0.00|0|1.24|496.00|9|Yes|30.00|2.80|CW|Axial
8250189|00-|825|825-914|Fan|FW|8280456|Asymmetric|30,6 37 51 44,7 32 32 44,7 51 37|3 M5x120° Ø95mm|Upstream|45.00|194.00|Yes|U|525.00|2.50|2.50|0.00|0|1.24|496.00|9|Yes|30.00|2.80|CW|Axial
8250189|01a|825|825-914|Fan|FW|8280456|Asymmetric|30,6 37 51 44,7 32 32 44,7 51 37|3 M5x120° Ø95mm|Upstream|45.00|194.00|Yes|U|525.00|2.50|2.50|0.00|0|1.24|496.00|9|Yes|30.00|2.80|CW|Axial
8250189|01-|825|825-914|Fan|FW|8280456|Asymmetric|30,6 37 51 44,7 32 32 44,7 51 37|3 M5x120° Ø95mm|Upstream|45.00|194.00|Yes|U|525.00|2.50|2.50|0.00|0|1.24|496.00|9|Yes|30.00|2.80|CW|Axial
8250204|00-|825|825-914|Fan|BW|8280636|Asymmetric|29.8 39.02 29.2 34.43 33.56 29.27 35.47 29.07 37.37 33.68|3 M5x120° Ø100mm|Upstream|33.00|154.00|Yes||427.00|2.00|0.30|0.00|0|10.70|415.00|11|Yes|16.50|2.50|CW|Axial
